Fecha,Provincia,Marca,Venta Total,Iva,Sub Total
2024-03-03,Azuay,Menestras del Negro,17556.8,2633.52,14923.28
2024-03-04,Azuay,Menestras del Negro,18125.6,2718.84,15406.76
2024-03-05,Azuay,Menestras del Negro,25132.72,3769.91,21362.81
2024-03-06,Azuay,Menestras del Negro,19215.02,2882.25,16332.77
2024-03-07,Azuay,Menestras del Negro,24735.97,3710.4,21025.57
2024-03-08,Azuay,Menestras del Negro,21005.28,3150.79,17854.49
2024-03-09,Azuay,Menestras del Negro,25976.97,3896.55,22080.42
2024-03-10,Azuay,Menestras del Negro,29925.93,4488.89,25437.04
2024-03-11,Azuay,Menestras del Negro,20875.04,3131.26,17743.78
2024-03-12,Azuay,Menestras del Negro,24672.0,3700.8,20971.2
2024-03-13,Azuay,Menestras del Negro,18830.42,2824.56,16005.86
2024-03-14,Azuay,Menestras del Negro,19502.94,2925.44,16577.5
2024-03-15,Azuay,Menestras del Negro,25865.43,3879.81,21985.62
2024-03-16,Azuay,Menestras del Negro,25999.42,3899.91,22099.51
2024-03-17,Azuay,Menestras del Negro,20765.59,3114.84,17650.75
2024-03-18,Azuay,Menestras del Negro,20643.6,3096.54,17547.06
2024-03-19,Azuay,Menestras del Negro,25742.0,3861.3,21880.7
2024-03-20,Azuay,Menestras del Negro,23632.44,3544.87,20087.57
2024-03-21,Azuay,Menestras del Negro,16245.14,2436.77,13808.37
2024-03-22,Azuay,Menestras del Negro,20815.74,3122.36,17693.38
2024-03-23,Azuay,Menestras del Negro,25918.06,3887.71,22030.35
2024-03-24,Azuay,Menestras del Negro,26155.41,3923.31,22232.1
2024-03-25,Azuay,Menestras del Negro,22029.99,3304.5,18725.49
2024-03-26,Azuay,Menestras del Negro,22062.22,3309.33,18752.89
2024-03-27,Azuay,Menestras del Negro,19049.11,2857.37,16191.74
2024-03-28,Azuay,Menestras del Negro,23757.45,3563.62,20193.83
2024-03-29,Azuay,Menestras del Negro,26144.74,3921.71,22223.03
2024-03-30,Azuay,Menestras del Negro,17676.93,2651.54,15025.39
2024-03-31,Azuay,Menestras del Negro,29561.85,4434.28,25127.57
2024-04-01,Azuay,Menestras del Negro,28526.34,4278.95,24247.39
2024-04-02,Azuay,Menestras del Negro,22135.64,3320.35,18815.29
2024-04-03,Azuay,Menestras del Negro,27011.41,4051.71,22959.7
2024-04-04,Azuay,Menestras del Negro,21860.05,3279.01,18581.04
2024-04-05,Azuay,Menestras del Negro,29060.16,4359.02,24701.14
2024-04-06,Azuay,Menestras del Negro,26543.31,3981.5,22561.81
2024-04-07,Azuay,Menestras del Negro,20914.59,3137.19,17777.4
2024-04-08,Azuay,Menestras del Negro,21908.13,3286.22,18621.91
2024-04-09,Azuay,Menestras del Negro,20739.37,3110.91,17628.46
2024-04-10,Azuay,Menestras del Negro,29168.47,4375.27,24793.2
2024-04-11,Azuay,Menestras del Negro,19880.45,2982.07,16898.38
2024-04-12,Azuay,Menestras del Negro,30314.17,4547.13,25767.04
2024-04-13,Azuay,Menestras del Negro,21409.68,3211.45,18198.23
2024-04-14,Azuay,Menestras del Negro,20370.77,3055.62,17315.15
2024-04-15,Azuay,Menestras del Negro,28638.61,4295.79,24342.82
2024-04-16,Azuay,Menestras del Negro,25650.69,3847.6,21803.09
2024-04-17,Azuay,Menestras del Negro,23493.76,3524.06,19969.7
2024-04-18,Azuay,Menestras del Negro,25059.25,3758.89,21300.36
2024-04-19,Azuay,Menestras del Negro,18257.99,2738.7,15519.29
2024-04-20,Azuay,Menestras del Negro,17847.76,2677.16,15170.6
2024-04-21,Azuay,Menestras del Negro,24318.99,3647.85,20671.14
2024-04-22,Azuay,Menestras del Negro,22206.96,3331.04,18875.92
2024-04-23,Azuay,Menestras del Negro,21458.93,3218.84,18240.09
2024-04-24,Azuay,Menestras del Negro,27173.66,4076.05,23097.61
2024-04-25,Azuay,Menestras del Negro,20859.88,3128.98,17730.9
2024-04-26,Azuay,Menestras del Negro,27801.23,4170.18,23631.05
2024-04-27,Azuay,Menestras del Negro,23377.27,3506.59,19870.68
2024-04-28,Azuay,Menestras del Negro,30144.11,4521.62,25622.49
2024-04-29,Azuay,Menestras del Negro,15551.47,2332.72,13218.75
2024-04-30,Azuay,Menestras del Negro,16266.77,2440.02,13826.75
2024-05-01,Azuay,Menestras del Negro,18249.97,2737.5,15512.47
2024-05-02,Azuay,Menestras del Negro,29034.05,4355.11,24678.94
2024-05-03,Azuay,Menestras del Negro,16888.48,2533.27,14355.21
2024-05-04,Azuay,Menestras del Negro,22014.01,3302.1,18711.91
2024-05-05,Azuay,Menestras del Negro,25510.41,3826.56,21683.85
2024-05-06,Azuay,Menestras del Negro,21112.38,3166.86,17945.52
2024-05-07,Azuay,Menestras del Negro,18281.34,2742.2,15539.14
2024-05-08,Azuay,Menestras del Negro,26338.7,3950.8,22387.9
2024-05-09,Azuay,Menestras del Negro,24969.43,3745.41,21224.02
2024-05-10,Azuay,Menestras del Negro,27675.1,4151.26,23523.84
2024-05-11,Azuay,Menestras del Negro,29128.16,4369.22,24758.94
2024-05-12,Azuay,Menestras del Negro,28615.11,4292.27,24322.84
2024-05-13,Azuay,Menestras del Negro,30267.04,4540.06,25726.98
2024-05-14,Azuay,Menestras del Negro,28685.76,4302.86,24382.9
2024-05-15,Azuay,Menestras del Negro,27322.21,4098.33,23223.88
2024-05-16,Azuay,Menestras del Negro,21174.7,3176.2,17998.5
2024-05-17,Azuay,Menestras del Negro,26851.46,4027.72,22823.74
2024-05-18,Azuay,Menestras del Negro,20960.75,3144.11,17816.64
2024-05-19,Azuay,Menestras del Negro,18191.76,2728.76,15463.0
2024-05-20,Azuay,Menestras del Negro,22203.88,3330.58,18873.3
2024-05-21,Azuay,Menestras del Negro,27559.96,4133.99,23425.97
2024-05-22,Azuay,Menestras del Negro,22437.97,3365.7,19072.27
2024-05-23,Azuay,Menestras del Negro,24773.9,3716.09,21057.81
2024-05-24,Azuay,Menestras del Negro,19780.96,2967.14,16813.82
2024-05-25,Azuay,Menestras del Negro,22394.4,3359.16,19035.24
2024-05-26,Azuay,Menestras del Negro,26948.2,4042.23,22905.97
2024-05-27,Azuay,Menestras del Negro,16968.78,2545.32,14423.46
2024-05-28,Azuay,Menestras del Negro,30152.8,4522.92,25629.88
2024-05-29,Azuay,Menestras del Negro,24813.32,3722.0,21091.32
2024-05-30,Azuay,Menestras del Negro,21774.34,3266.15,18508.19
2024-05-31,Azuay,Menestras del Negro,25446.18,3816.93,21629.25
2024-06-01,Azuay,Menestras del Negro,21474.26,3221.14,18253.12
2024-06-02,Azuay,Menestras del Negro,26277.96,3941.69,22336.27
2024-06-03,Azuay,Menestras del Negro,18185.57,2727.84,15457.73
2024-06-04,Azuay,Menestras del Negro,16638.01,2495.7,14142.31
2024-06-05,Azuay,Menestras del Negro,19161.42,2874.21,16287.21
2024-06-06,Azuay,Menestras del Negro,21428.48,3214.27,18214.21
2024-06-07,Azuay,Menestras del Negro,23340.81,3501.12,19839.69
2024-06-08,Azuay,Menestras del Negro,19297.02,2894.55,16402.47
2024-06-09,Azuay,Menestras del Negro,25232.99,3784.95,21448.04
2024-06-10,Azuay,Menestras del Negro,25881.5,3882.22,21999.28
2024-06-11,Azuay,Menestras del Negro,20811.3,3121.69,17689.61
2024-06-12,Azuay,Menestras del Negro,19729.38,2959.41,16769.97
2024-06-13,Azuay,Menestras del Negro,28473.27,4270.99,24202.28
2024-06-14,Azuay,Menestras del Negro,29126.21,4368.93,24757.28
2024-06-15,Azuay,Menestras del Negro,16072.39,2410.86,13661.53
2024-06-16,Azuay,Menestras del Negro,19010.49,2851.57,16158.92
2024-06-17,Azuay,Menestras del Negro,21246.76,3187.01,18059.75
2024-06-18,Azuay,Menestras del Negro,24156.19,3623.43,20532.76
2024-06-19,Azuay,Menestras del Negro,24533.31,3680.0,20853.31
2024-06-20,Azuay,Menestras del Negro,18460.81,2769.12,15691.69
2024-06-21,Azuay,Menestras del Negro,17241.3,2586.19,14655.11
2024-06-22,Azuay,Menestras del Negro,19484.61,2922.69,16561.92
2024-06-23,Azuay,Menestras del Negro,28563.82,4284.57,24279.25
2024-06-24,Azuay,Menestras del Negro,17636.14,2645.42,14990.72
2024-06-25,Azuay,Menestras del Negro,17351.66,2602.75,14748.91
2024-06-26,Azuay,Menestras del Negro,17792.56,2668.88,15123.68
2024-06-27,Azuay,Menestras del Negro,18958.88,2843.83,16115.05
2024-06-28,Azuay,Menestras del Negro,22495.49,3374.32,19121.17
2024-06-29,Azuay,Menestras del Negro,17213.04,2581.96,14631.08
2024-06-30,Azuay,Menestras del Negro,24571.98,3685.8,20886.18
2024-07-01,Azuay,Menestras del Negro,17121.52,2568.23,14553.29
2024-07-02,Azuay,Menestras del Negro,27143.3,4071.49,23071.81
2024-07-03,Azuay,Menestras del Negro,29615.51,4442.33,25173.18
2024-07-04,Azuay,Menestras del Negro,27294.26,4094.14,23200.12
2024-07-05,Azuay,Menestras del Negro,18499.33,2774.9,15724.43
2024-07-06,Azuay,Menestras del Negro,27164.05,4074.61,23089.44
2024-07-07,Azuay,Menestras del Negro,19692.15,2953.82,16738.33
2024-07-08,Azuay,Menestras del Negro,20930.18,3139.53,17790.65
2024-07-09,Azuay,Menestras del Negro,25443.94,3816.59,21627.35
2024-07-10,Azuay,Menestras del Negro,19512.76,2926.91,16585.85
2024-07-11,Azuay,Menestras del Negro,19311.92,2896.79,16415.13
2024-07-12,Azuay,Menestras del Negro,22572.95,3385.94,19187.01
2024-07-13,Azuay,Menestras del Negro,16771.71,2515.76,14255.95
2024-07-14,Azuay,Menestras del Negro,24537.0,3680.55,20856.45
2024-07-15,Azuay,Menestras del Negro,19919.5,2987.92,16931.58
2024-07-16,Azuay,Menestras del Negro,20581.69,3087.25,17494.44
2024-07-17,Azuay,Menestras del Negro,28857.55,4328.63,24528.92
2024-07-18,Azuay,Menestras del Negro,15538.29,2330.74,13207.55
2024-07-19,Azuay,Menestras del Negro,20431.85,3064.78,17367.07
2024-07-20,Azuay,Menestras del Negro,25139.16,3770.87,21368.29
2024-07-21,Azuay,Menestras del Negro,21362.37,3204.36,18158.01
2024-07-22,Azuay,Menestras del Negro,30424.8,4563.72,25861.08
2024-07-23,Azuay,Menestras del Negro,23443.65,3516.55,19927.1
2024-07-24,Azuay,Menestras del Negro,26020.38,3903.06,22117.32
2024-07-25,Azuay,Menestras del Negro,17571.98,2635.8,14936.18
2024-07-26,Azuay,Menestras del Negro,15870.89,2380.63,13490.26
2024-07-27,Azuay,Menestras del Negro,22632.93,3394.94,19237.99
2024-07-28,Azuay,Menestras del Negro,19139.44,2870.92,16268.52
2024-07-29,Azuay,Menestras del Negro,17735.6,2660.34,15075.26
2024-07-30,Azuay,Menestras del Negro,17952.85,2692.93,15259.92
2024-07-31,Azuay,Menestras del Negro,23257.0,3488.55,19768.45
2024-08-01,Azuay,Menestras del Negro,20504.75,3075.71,17429.04
2024-08-02,Azuay,Menestras del Negro,20533.18,3079.98,17453.2
2024-08-03,Azuay,Menestras del Negro,29807.43,4471.11,25336.32
2024-08-04,Azuay,Menestras del Negro,23988.57,3598.29,20390.28
2024-08-05,Azuay,Menestras del Negro,15782.11,2367.32,13414.79
2024-08-06,Azuay,Menestras del Negro,28768.75,4315.31,24453.44
2024-08-07,Azuay,Menestras del Negro,24838.19,3725.73,21112.46
2024-08-08,Azuay,Menestras del Negro,25125.73,3768.86,21356.87
2024-08-09,Azuay,Menestras del Negro,16597.2,2489.58,14107.62
2024-08-10,Azuay,Menestras del Negro,23259.61,3488.94,19770.67
2024-08-11,Azuay,Menestras del Negro,30364.45,4554.67,25809.78
2024-08-12,Azuay,Menestras del Negro,26117.51,3917.63,22199.88
2024-08-13,Azuay,Menestras del Negro,22543.14,3381.47,19161.67
2024-08-14,Azuay,Menestras del Negro,23364.34,3504.65,19859.69
2024-08-15,Azuay,Menestras del Negro,21976.95,3296.54,18680.41
2024-08-16,Azuay,Menestras del Negro,23191.04,3478.66,19712.38
2024-08-17,Azuay,Menestras del Negro,15619.03,2342.85,13276.18
2024-08-18,Azuay,Menestras del Negro,29014.03,4352.1,24661.93
2024-08-19,Azuay,Menestras del Negro,25034.37,3755.16,21279.21
2024-08-20,Azuay,Menestras del Negro,28153.45,4223.02,23930.43
2024-08-21,Azuay,Menestras del Negro,20741.09,3111.16,17629.93
2024-08-22,Azuay,Menestras del Negro,28803.0,4320.45,24482.55
2024-08-23,Azuay,Menestras del Negro,26238.18,3935.73,22302.45
2024-08-24,Azuay,Menestras del Negro,27963.79,4194.57,23769.22
2024-08-25,Azuay,Menestras del Negro,28401.77,4260.27,24141.5
2024-08-26,Azuay,Menestras del Negro,27219.98,4083.0,23136.98
2024-08-27,Azuay,Menestras del Negro,16046.61,2406.99,13639.62
2024-08-28,Azuay,Menestras del Negro,15514.57,2327.19,13187.38
2024-08-29,Azuay,Menestras del Negro,28553.79,4283.07,24270.72
2024-08-30,Azuay,Menestras del Negro,26844.63,4026.69,22817.94
2024-08-31,Azuay,Menestras del Negro,18043.94,2706.59,15337.35
2024-09-01,Azuay,Menestras del Negro,22815.81,3422.37,19393.44
2024-09-02,Azuay,Menestras del Negro,22807.85,3421.18,19386.67
2024-09-03,Azuay,Menestras del Negro,25982.11,3897.32,22084.79
2024-09-04,Azuay,Menestras del Negro,24044.71,3606.71,20438.0
2024-09-05,Azuay,Menestras del Negro,29211.45,4381.72,24829.73
2024-09-06,Azuay,Menestras del Negro,22416.35,3362.45,19053.9
2024-09-07,Azuay,Menestras del Negro,21048.27,3157.24,17891.03
2024-09-08,Azuay,Menestras del Negro,20968.81,3145.32,17823.49
2024-09-09,Azuay,Menestras del Negro,17103.75,2565.56,14538.19
2024-09-10,Azuay,Menestras del Negro,22247.41,3337.11,18910.3
2024-09-11,Azuay,Menestras del Negro,18373.66,2756.05,15617.61
2024-09-12,Azuay,Menestras del Negro,18112.89,2716.93,15395.96
2024-09-13,Azuay,Menestras del Negro,26802.45,4020.37,22782.08
2024-09-14,Azuay,Menestras del Negro,28229.81,4234.47,23995.34
2024-09-15,Azuay,Menestras del Negro,16519.98,2478.0,14041.98
2024-09-16,Azuay,Menestras del Negro,17365.88,2604.88,14761.0
2024-09-17,Azuay,Menestras del Negro,28431.67,4264.75,24166.92
2024-09-18,Azuay,Menestras del Negro,23590.81,3538.62,20052.19
2024-09-19,Azuay,Menestras del Negro,30510.43,4576.56,25933.87
2024-09-20,Azuay,Menestras del Negro,24575.9,3686.39,20889.51
2024-09-21,Azuay,Menestras del Negro,29514.32,4427.15,25087.17
2024-09-22,Azuay,Menestras del Negro,26997.83,4049.67,22948.16
2024-09-23,Azuay,Menestras del Negro,17877.59,2681.64,15195.95
2024-09-24,Azuay,Menestras del Negro,18277.92,2741.69,15536.23
2024-09-25,Azuay,Menestras del Negro,19539.2,2930.88,16608.32
2024-09-26,Azuay,Menestras del Negro,28030.68,4204.6,23826.08
2024-09-27,Azuay,Menestras del Negro,23842.87,3576.43,20266.44
2024-09-28,Azuay,Menestras del Negro,21991.11,3298.67,18692.44
2024-09-29,Azuay,Menestras del Negro,23760.64,3564.1,20196.54
2024-09-30,Azuay,Menestras del Negro,24516.18,3677.43,20838.75
2024-10-01,Azuay,Menestras del Negro,18414.31,2762.15,15652.16
2024-10-02,Azuay,Menestras del Negro,18121.31,2718.2,15403.11
2024-10-03,Azuay,Menestras del Negro,28638.3,4295.74,24342.56
2024-10-04,Azuay,Menestras del Negro,27846.37,4176.96,23669.41
2024-10-05,Azuay,Menestras del Negro,23020.29,3453.04,19567.25
2024-10-06,Azuay,Menestras del Negro,22485.74,3372.86,19112.88
2024-10-07,Azuay,Menestras del Negro,27535.62,4130.34,23405.28
2024-10-08,Azuay,Menestras del Negro,26103.25,3915.49,22187.76
2024-10-09,Azuay,Menestras del Negro,22550.89,3382.63,19168.26
2024-10-10,Azuay,Menestras del Negro,23045.77,3456.87,19588.9
2024-10-11,Azuay,Menestras del Negro,23419.14,3512.87,19906.27
2024-10-12,Azuay,Menestras del Negro,29559.6,4433.94,25125.66
2024-10-13,Azuay,Menestras del Negro,19094.0,2864.1,16229.9
2024-10-14,Azuay,Menestras del Negro,29225.35,4383.8,24841.55
2024-10-15,Azuay,Menestras del Negro,27212.2,4081.83,23130.37
2024-10-16,Azuay,Menestras del Negro,29811.47,4471.72,25339.75
2024-10-17,Azuay,Menestras del Negro,26691.76,4003.76,22688.0
2024-10-18,Azuay,Menestras del Negro,27454.95,4118.24,23336.71
2024-10-19,Azuay,Menestras del Negro,19182.28,2877.34,16304.94
2024-10-20,Azuay,Menestras del Negro,17039.7,2555.95,14483.75
2024-10-21,Azuay,Menestras del Negro,27842.01,4176.3,23665.71
2024-10-22,Azuay,Menestras del Negro,24069.71,3610.46,20459.25
2024-10-23,Azuay,Menestras del Negro,17653.42,2648.01,15005.41
2024-10-24,Azuay,Menestras del Negro,28458.13,4268.72,24189.41
2024-10-25,Azuay,Menestras del Negro,24976.13,3746.42,21229.71
2024-10-26,Azuay,Menestras del Negro,27062.27,4059.34,23002.93
2024-10-27,Azuay,Menestras del Negro,17539.39,2630.91,14908.48
2024-10-28,Azuay,Menestras del Negro,16741.52,2511.23,14230.29
2024-10-29,Azuay,Menestras del Negro,17246.49,2586.97,14659.52
2024-10-30,Azuay,Menestras del Negro,24827.68,3724.15,21103.53
2024-10-31,Azuay,Menestras del Negro,27763.91,4164.59,23599.32
2024-11-01,Azuay,Menestras del Negro,20839.76,3125.96,17713.8
2024-11-02,Azuay,Menestras del Negro,30291.33,4543.7,25747.63
2024-11-03,Azuay,Menestras del Negro,23181.83,3477.27,19704.56
2024-11-04,Azuay,Menestras del Negro,17481.99,2622.3,14859.69
2024-11-05,Azuay,Menestras del Negro,19316.36,2897.45,16418.91
2024-11-06,Azuay,Menestras del Negro,22020.82,3303.12,18717.7
2024-11-07,Azuay,Menestras del Negro,16911.48,2536.72,14374.76
2024-11-08,Azuay,Menestras del Negro,16725.52,2508.83,14216.69
2024-11-09,Azuay,Menestras del Negro,18523.14,2778.47,15744.67
2024-11-10,Azuay,Menestras del Negro,15695.93,2354.39,13341.54
2024-11-11,Azuay,Menestras del Negro,19576.88,2936.53,16640.35
2024-11-12,Azuay,Menestras del Negro,22265.69,3339.85,18925.84
2024-11-13,Azuay,Menestras del Negro,15525.98,2328.9,13197.08
2024-11-14,Azuay,Menestras del Negro,20559.2,3083.88,17475.32
2024-11-15,Azuay,Menestras del Negro,27662.45,4149.37,23513.08
2024-11-16,Azuay,Menestras del Negro,26615.64,3992.35,22623.29
2024-11-17,Azuay,Menestras del Negro,28497.65,4274.65,24223.0
2024-11-18,Azuay,Menestras del Negro,24433.83,3665.07,20768.76
2024-11-19,Azuay,Menestras del Negro,16414.81,2462.22,13952.59
2024-11-20,Azuay,Menestras del Negro,19592.94,2938.94,16654.0
2024-11-21,Azuay,Menestras del Negro,24396.84,3659.53,20737.31
2024-11-22,Azuay,Menestras del Negro,23563.89,3534.58,20029.31
2024-11-23,Azuay,Menestras del Negro,23656.95,3548.54,20108.41
2024-11-24,Azuay,Menestras del Negro,27261.2,4089.18,23172.02
2024-11-25,Azuay,Menestras del Negro,29000.49,4350.07,24650.42
2024-11-26,Azuay,Menestras del Negro,26940.41,4041.06,22899.35
2024-11-27,Azuay,Menestras del Negro,23007.36,3451.1,19556.26
2024-11-28,Azuay,Menestras del Negro,29779.41,4466.91,25312.5
2024-11-29,Azuay,Menestras del Negro,28456.47,4268.47,24188.0
2024-11-30,Azuay,Menestras del Negro,19302.39,2895.36,16407.03
2024-12-01,Azuay,Menestras del Negro,29799.76,4469.96,25329.8
2024-12-02,Azuay,Menestras del Negro,30521.09,4578.16,25942.93
2024-12-03,Azuay,Menestras del Negro,28207.93,4231.19,23976.74
2024-12-04,Azuay,Menestras del Negro,28653.7,4298.06,24355.64
2024-12-05,Azuay,Menestras del Negro,19926.87,2989.03,16937.84
2024-12-06,Azuay,Menestras del Negro,28977.01,4346.55,24630.46
2024-12-07,Azuay,Menestras del Negro,22485.92,3372.89,19113.03
2024-12-08,Azuay,Menestras del Negro,17521.92,2628.29,14893.63
2024-12-09,Azuay,Menestras del Negro,30191.69,4528.75,25662.94
2024-12-10,Azuay,Menestras del Negro,15746.29,2361.94,13384.35
2024-12-11,Azuay,Menestras del Negro,27257.84,4088.68,23169.16
2024-12-12,Azuay,Menestras del Negro,15397.61,2309.64,13087.97
2024-12-13,Azuay,Menestras del Negro,22557.44,3383.62,19173.82
2024-12-14,Azuay,Menestras del Negro,16499.05,2474.86,14024.19
2024-12-15,Azuay,Menestras del Negro,27193.3,4078.99,23114.31
2024-12-16,Azuay,Menestras del Negro,17337.42,2600.61,14736.81
2024-12-17,Azuay,Menestras del Negro,27205.62,4080.84,23124.78
2024-12-18,Azuay,Menestras del Negro,20359.87,3053.98,17305.89
2024-12-19,Azuay,Menestras del Negro,25084.39,3762.66,21321.73
2024-12-20,Azuay,Menestras del Negro,15596.04,2339.41,13256.63
2024-12-21,Azuay,Menestras del Negro,19154.64,2873.2,16281.44
2024-12-22,Azuay,Menestras del Negro,19729.14,2959.37,16769.77
2024-12-23,Azuay,Menestras del Negro,20541.9,3081.29,17460.61
2024-12-24,Azuay,Menestras del Negro,23259.0,3488.85,19770.15
2024-12-25,Azuay,Menestras del Negro,29669.56,4450.43,25219.13
2024-12-26,Azuay,Menestras del Negro,27444.11,4116.62,23327.49
2024-12-27,Azuay,Menestras del Negro,26760.8,4014.12,22746.68
2024-12-28,Azuay,Menestras del Negro,25818.49,3872.77,21945.72
2024-12-29,Azuay,Menestras del Negro,27154.42,4073.16,23081.26
2024-12-30,Azuay,Menestras del Negro,24667.36,3700.1,20967.26
2024-01-01,Azuay,KFC,21633.58,3245.04,18388.54
2024-01-02,Azuay,KFC,23963.26,3594.49,20368.77
2024-01-03,Azuay,KFC,27089.79,4063.47,23026.32
2024-01-04,Azuay,KFC,22392.53,3358.88,19033.65
2024-01-05,Azuay,KFC,27077.79,4061.67,23016.12
2024-01-06,Azuay,KFC,16844.57,2526.69,14317.88
2024-01-07,Azuay,KFC,30315.41,4547.31,25768.1
2024-01-08,Azuay,KFC,17426.87,2614.03,14812.84
2024-01-09,Azuay,KFC,20782.64,3117.4,17665.24
2024-01-10,Azuay,KFC,18099.48,2714.92,15384.56
2024-01-11,Azuay,KFC,23843.42,3576.51,20266.91
2024-01-12,Azuay,KFC,15678.35,2351.75,13326.6
2024-01-13,Azuay,KFC,18232.26,2734.84,15497.42
2024-01-14,Azuay,KFC,24388.77,3658.32,20730.45
2024-01-15,Azuay,KFC,28565.48,4284.82,24280.66
2024-01-16,Azuay,KFC,22427.45,3364.12,19063.33
2024-01-17,Azuay,KFC,21051.6,3157.74,17893.86
2024-01-18,Azuay,KFC,20063.23,3009.48,17053.75
2024-01-19,Azuay,KFC,30298.09,4544.71,25753.38
2024-01-20,Azuay,KFC,23256.87,3488.53,19768.34
2024-01-21,Azuay,KFC,26001.47,3900.22,22101.25
2024-01-22,Azuay,KFC,16279.49,2441.92,13837.57
2024-01-23,Azuay,KFC,20576.81,3086.52,17490.29
2024-01-24,Azuay,KFC,22239.5,3335.92,18903.58
2024-01-25,Azuay,KFC,15956.95,2393.54,13563.41
2024-01-26,Azuay,KFC,15739.75,2360.96,13378.79
2024-01-27,Azuay,KFC,29657.24,4448.59,25208.65
2024-01-28,Azuay,KFC,22857.07,3428.56,19428.51
2024-01-29,Azuay,KFC,21834.67,3275.2,18559.47
2024-01-30,Azuay,KFC,28712.6,4306.89,24405.71
